Mkt-RF_percent,SMB_percent,HML_percent,RMW_percent,CMA_percent,RF_percent,Mkt-RF,SMB,HML,RMW,CMA,RF
-0.66,-0.42,-0.34,0.55,-0.57,0.004,-0.0066,-0.0042,-0.0034,0.0055,-0.0057,0.00004
-1.5,-0.26,-0.46,0.53,-0.76,0.004,-0.015,-0.0026,-0.0046,0.0053,-0.0076,0.00004
-1.42,0.34,-0.13,-0.07,-0.02,0.004,-0.0142,0.0034,-0.0013,-0.0007,-0.0002,0.00004
1.34,0.99,0.21,-0.84,0.6,0.004,0.0134,0.0099,0.0021,-0.0084,0.006,0.00004
-1.56,-1.02,-0.24,1.02,-0.73,0.004,-0.0156,-0.0102,-0.0024,0.0102,-0.0073,0.00004
0.43,-0.62,-0.12,0.32,-0.26,0.004,0.0043,-0.0062,-0.0012,0.0032,-0.0026,0.00004
1.22,0.7,0.45,-0.88,0.84,0.004,0.0122,0.007,0.0045,-0.0088,0.0084,0.00004
-0.2,-0.48,0.13,0.07,-0.19,0.004,-0.002,-0.0048,0.0013,0.0007,-0.0019,0.00004
-1,0.39,0.26,0.14,-0.07,0.004,-0.01,0.0039,0.0026,0.0014,-0.0007,0.00004
-1.42,-0.61,-0.2,0.69,-0.65,0.004,-0.0142,-0.0061,-0.002,0.0069,-0.0065,0.00004
-0.09,0.4,0.04,0.45,-0.2,0.004,-0.0009,0.004,0.0004,0.0045,-0.002,0.00004
-0.27,-0.17,-0.14,-0.22,0.1,0.004,-0.0027,-0.0017,-0.0014,-0.0022,0.001,0.00004
1.68,0.59,-0.29,-1.09,0.72,0.004,0.0168,0.0059,-0.0029,-0.0109,0.0072,0.00004
0,0.35,0.39,-0.18,0.19,0.004,0,0.0035,0.0039,-0.0018,0.0019,0.00004
1.34,0.53,-0.21,-0.21,0.21,0.004,0.0134,0.0053,-0.0021,-0.0021,0.0021,0.00004
0.47,0.48,0.23,-0.18,0.09,0.004,0.0047,0.0048,0.0023,-0.0018,0.0009,0.00004
0,0.21,0.18,0.39,0.02,0.004,0,0.0021,0.0018,0.0039,0.0002,0.00004
0.64,0.21,0,-0.46,0.14,0.004,0.0064,0.0021,0,-0.0046,0.0014,0.00004
0.9,0.61,0.08,-1.13,0.81,0.004,0.009,0.0061,0.0008,-0.0113,0.0081,0.00004
0.79,0.04,-0.3,-0.5,-0.02,0.004,0.0079,0.0004,-0.003,-0.005,-0.0002,0.00004
-0.28,-0.64,0.21,0.74,-0.46,0.004,-0.0028,-0.0064,0.0021,0.0074,-0.0046,0.00004
-0.5,0.89,-0.18,0.13,-0.08,0.004,-0.005,0.0089,-0.0018,0.0013,-0.0008,0.00004
-0.14,-0.36,0.11,-0.7,0.24,0.004,-0.0014,-0.0036,0.0011,-0.007,0.0024,0.00004
0.5,0.2,-0.29,-0.05,-0.01,0.004,0.005,0.002,-0.0029,-0.0005,-0.0001,0.00004
-1.5,-0.65,-0.39,0.44,-0.31,0.004,-0.015,-0.0065,-0.0039,0.0044,-0.0031,0.00004
-0.21,-0.42,-0.44,-0.16,0.14,0.004,-0.0021,-0.0042,-0.0044,-0.0016,0.0014,0.00004
-0.04,-0.26,-0.38,1.13,-0.69,0.004,-0.0004,-0.0026,-0.0038,0.0113,-0.0069,0.00004
0.46,0.05,0.17,0.74,-0.56,0.004,0.0046,0.0005,0.0017,0.0074,-0.0056,0.00004
0.22,0.43,-0.35,-0.52,0.3,0.004,0.0022,0.0043,-0.0035,-0.0052,0.003,0.00004
-1.48,-0.19,0.13,0.65,-0.16,0.004,-0.0148,-0.0019,0.0013,0.0065,-0.0016,0.00004
0.6,0.46,0.08,-0.1,0.23,0.004,0.006,0.0046,0.0008,-0.001,0.0023,0.00004
1.44,0.14,0.05,0.01,-0.03,0.004,0.0144,0.0014,0.0005,0.0001,-0.0003,0.00004
-0.01,-0.37,-0.08,-0.43,0.1,0.004,-0.0001,-0.0037,-0.0008,-0.0043,0.001,0.00004
-0.33,-0.07,-0.26,-0.03,0.38,0.004,-0.0033,-0.0007,-0.0026,-0.0003,0.0038,0.00004
0.13,0.05,-0.06,0.59,-0.75,0.004,0.0013,0.0005,-0.0006,0.0059,-0.0075,0.00004
-1.46,-0.85,-0.13,0.73,-0.34,0.004,-0.0146,-0.0085,-0.0013,0.0073,-0.0034,0.00004
-0.86,-0.77,-0.65,0.96,-1,0.004,-0.0086,-0.0077,-0.0065,0.0096,-0.01,0.00004
-0.66,-0.71,0,1.25,-0.75,0.004,-0.0066,-0.0071,0,0.0125,-0.0075,0.00004
0.85,0.01,-0.4,0.36,-0.1,0.003,0.0085,0.0001,-0.004,0.0036,-0.001,0.00003
0.21,0.43,0.16,-0.39,0.3,0.003,0.0021,0.0043,0.0016,-0.0039,0.003,0.00003
0.27,-0.17,-0.25,0.05,0.16,0.003,0.0027,-0.0017,-0.0025,0.0005,0.0016,0.00003
-0.8,-0.39,-0.21,0.34,-0.21,0.003,-0.008,-0.0039,-0.0021,0.0034,-0.0021,0.00003
-1.48,-0.81,-0.55,-0.36,0.03,0.003,-0.0148,-0.0081,-0.0055,-0.0036,0.0003,0.00003
-1.29,-0.64,-0.47,0.5,-0.51,0.003,-0.0129,-0.0064,-0.0047,0.005,-0.0051,0.00003
0.95,0.83,0.15,-0.99,0.55,0.003,0.0095,0.0083,0.0015,-0.0099,0.0055,0.00003
0.12,-0.14,-0.01,0.16,-0.18,0.003,0.0012,-0.0014,-0.0001,0.0016,-0.0018,0.00003
-0.08,-0.28,0.02,-0.12,0.12,0.003,-0.0008,-0.0028,0.0002,-0.0012,0.0012,0.00003
-0.17,-0.51,-0.03,0.93,-0.52,0.003,-0.0017,-0.0051,-0.0003,0.0093,-0.0052,0.00003
-1.13,-0.39,-0.35,0.6,-0.64,0.003,-0.0113,-0.0039,-0.0035,0.006,-0.0064,0.00003
0.76,0.33,0.35,-0.36,0.28,0.003,0.0076,0.0033,0.0035,-0.0036,0.0028,0.00003
-0.19,0.03,0.47,-0.7,0.48,0.003,-0.0019,0.0003,0.0047,-0.007,0.0048,0.00003
0.02,-0.1,0.12,0.23,-0.35,0.003,0.0002,-0.001,0.0012,0.0023,-0.0035,0.00003
0.44,0.42,-0.01,-0.11,0,0.003,0.0044,0.0042,-0.0001,-0.0011,0,0.00003
0.29,0.75,0.57,-0.36,0.07,0.003,0.0029,0.0075,0.0057,-0.0036,0.0007,0.00003
1.66,0.58,0.05,-0.36,0.2,0.003,0.0166,0.0058,0.0005,-0.0036,0.002,0.00003
0.29,0.12,0.02,-0.39,0.1,0.003,0.0029,0.0012,0.0002,-0.0039,0.001,0.00003
0.51,-0.35,-0.09,0.13,0.07,0.003,0.0051,-0.0035,-0.0009,0.0013,0.0007,0.00003
0.02,-0.05,0.09,-0.14,0.11,0.003,0.0002,-0.0005,0.0009,-0.0014,0.0011,0.00003
0.14,0.67,-0.03,-0.02,-0.07,0.004,0.0014,0.0067,-0.0003,-0.0002,-0.0007,0.00004
0.31,-0.2,-0.15,0.31,-0.15,0.004,0.0031,-0.002,-0.0015,0.0031,-0.0015,0.00004
-0.9,-0.87,-0.06,0.62,-0.66,0.004,-0.009,-0.0087,-0.0006,0.0062,-0.0066,0.00004
0.57,0.32,0.05,-0.45,0.45,0.004,0.0057,0.0032,0.0005,-0.0045,0.0045,0.00004
1.57,0.23,0.33,-0.15,0.03,0.004,0.0157,0.0023,0.0033,-0.0015,0.0003,0.00004
0.08,-0.19,-0.05,0.2,-0.01,0.004,0.0008,-0.0019,-0.0005,0.002,-0.0001,0.00004
-1.04,-0.41,0.03,0.87,-0.4,0.004,-0.0104,-0.0041,0.0003,0.0087,-0.004,0.00004
0.36,-0.23,0.39,0.18,-0.04,0.004,0.0036,-0.0023,0.0039,0.0018,-0.0004,0.00004
-1.05,-0.66,-0.55,0.5,-0.35,0.004,-0.0105,-0.0066,-0.0055,0.005,-0.0035,0.00004
0.71,1.05,0.22,-0.27,0.38,0.004,0.0071,0.0105,0.0022,-0.0027,0.0038,0.00004
0.14,0.22,0.06,0.01,-0.22,0.004,0.0014,0.0022,0.0006,0.0001,-0.0022,0.00004
-0.14,0.09,0.12,0.62,-0.36,0.004,-0.0014,0.0009,0.0012,0.0062,-0.0036,0.00004
0.19,-0.16,0.22,-0.06,0.12,0.004,0.0019,-0.0016,0.0022,-0.0006,0.0012,0.00004
-0.42,0.14,0.16,0.48,-0.14,0.004,-0.0042,0.0014,0.0016,0.0048,-0.0014,0.00004
0.38,0.15,0.05,-0.33,0.43,0.004,0.0038,0.0015,0.0005,-0.0033,0.0043,0.00004
0.9,0.47,0.2,-0.58,0.41,0.004,0.009,0.0047,0.002,-0.0058,0.0041,0.00004
-0.23,0.08,0.15,0.03,-0.31,0.004,-0.0023,0.0008,0.0015,0.0003,-0.0031,0.00004
-0.23,1.24,0.08,-0.7,0.32,0.004,-0.0023,0.0124,0.0008,-0.007,0.0032,0.00004
-0.25,-0.05,-0.15,0.46,-0.4,0.004,-0.0025,-0.0005,-0.0015,0.0046,-0.004,0.00004
0.31,0.52,-0.04,-0.33,0.41,0.004,0.0031,0.0052,-0.0004,-0.0033,0.0041,0.00004
0.48,0.13,0.3,-0.37,0.2,0.004,0.0048,0.0013,0.003,-0.0037,0.002,0.00004
-1.06,-0.4,0.56,0.69,-0.7,0.005,-0.0106,-0.004,0.0056,0.0069,-0.007,0.00005
-0.28,0.26,0.37,0.33,-0.15,0.005,-0.0028,0.0026,0.0037,0.0033,-0.0015,0.00005
-0.94,-0.71,1.03,1.34,-0.57,0.005,-0.0094,-0.0071,0.0103,0.0134,-0.0057,0.00005
0.15,-0.33,0.24,0.16,0.12,0.005,0.0015,-0.0033,0.0024,0.0016,0.0012,0.00005
-0.96,-0.9,0.27,0.61,-0.02,0.005,-0.0096,-0.009,0.0027,0.0061,-0.0002,0.00005
0.31,0.16,-0.13,-0.15,0.21,0.005,0.0031,0.0016,-0.0013,-0.0015,0.0021,0.00005
0.04,-0.39,0.39,0.63,-0.3,0.005,0.0004,-0.0039,0.0039,0.0063,-0.003,0.00005
0.09,0.05,0.14,0.1,-0.12,0.005,0.0009,0.0005,0.0014,0.001,-0.0012,0.00005
-0.33,-0.26,0.5,0.25,-0.28,0.005,-0.0033,-0.0026,0.005,0.0025,-0.0028,0.00005
-0.32,0.65,0.06,-0.05,0.2,0.005,-0.0032,0.0065,0.0006,-0.0005,0.002,0.00005
-0.56,-0.59,0.65,0.81,-0.15,0.005,-0.0056,-0.0059,0.0065,0.0081,-0.0015,0.00005
-0.12,-0.16,0.59,0.45,0.16,0.005,-0.0012,-0.0016,0.0059,0.0045,0.0016,0.00005
0.83,0.78,-0.8,-0.6,0.27,0.005,0.0083,0.0078,-0.008,-0.006,0.0027,0.00005
-1.49,-1.07,0.75,1.11,-0.56,0.005,-0.0149,-0.0107,0.0075,0.0111,-0.0056,0.00005
0.14,-0.56,-0.54,-0.34,-0.03,0.005,0.0014,-0.0056,-0.0054,-0.0034,-0.0003,0.00005
-1.03,-0.3,0.83,0.58,-0.01,0.005,-0.0103,-0.003,0.0083,0.0058,-0.0001,0.00005
-0.39,-0.67,0.26,0.63,-0.13,0.005,-0.0039,-0.0067,0.0026,0.0063,-0.0013,0.00005
1.1,0.91,-0.5,-0.63,0.06,0.005,0.011,0.0091,-0.005,-0.0063,0.0006,0.00005
-0.09,-0.58,0.37,0.36,-0.17,0.005,-0.0009,-0.0058,0.0037,0.0036,-0.0017,0.00005
0.66,0.88,-0.49,-0.61,0.18,0.005,0.0066,0.0088,-0.0049,-0.0061,0.0018,0.00005
0.14,0.16,-0.32,-0.4,0.26,0.005,0.0014,0.0016,-0.0032,-0.004,0.0026,0.00005
0.36,-0.38,0.28,0.32,0.08,0.005,0.0036,-0.0038,0.0028,0.0032,0.0008,0.00005
-0.75,-0.72,0.81,0.73,-0.27,0.005,-0.0075,-0.0072,0.0081,0.0073,-0.0027,0.00005
-0.2,-0.02,0.02,0.25,0.46,0.005,-0.002,-0.0002,0.0002,0.0025,0.0046,0.00005
-1.63,-0.21,0.48,-0.13,0.02,0.005,-0.0163,-0.0021,0.0048,-0.0013,0.0002,0.00005
-1.59,-0.77,0.73,0.77,-0.38,0.005,-0.0159,-0.0077,0.0073,0.0077,-0.0038,0.00005
0.02,-0.35,0.01,0.37,-0.05,0.005,0.0002,-0.0035,0.0001,0.0037,-0.0005,0.00005
1.39,0.67,-0.37,-0.61,0.22,0.005,0.0139,0.0067,-0.0037,-0.0061,0.0022,0.00005
-0.29,-0.25,0.14,0.88,-0.96,0.005,-0.0029,-0.0025,0.0014,0.0088,-0.0096,0.00005
-1.18,-0.45,0.27,0.72,-0.33,0.005,-0.0118,-0.0045,0.0027,0.0072,-0.0033,0.00005
0.1,-0.03,0.04,0.22,0.09,0.005,0.001,-0.0003,0.0004,0.0022,0.0009,0.00005
1.4,0.38,0.04,-0.7,0.13,0.005,0.014,0.0038,0.0004,-0.007,0.0013,0.00005
0.3,0.01,-0.6,-0.52,0.17,0.005,0.003,0.0001,-0.006,-0.0052,0.0017,0.00005
1.34,0.69,-0.78,-0.81,-0.03,0.005,0.0134,0.0069,-0.0078,-0.0081,-0.0003,0.00005
-0.38,-0.25,0.24,-0.05,-0.03,0.005,-0.0038,-0.0025,0.0024,-0.0005,-0.0003,0.00005
0.79,0.91,-0.3,-0.44,0.01,0.005,0.0079,0.0091,-0.003,-0.0044,0.0001,0.00005
-0.32,-0.43,-0.31,-0.13,0.15,0.005,-0.0032,-0.0043,-0.0031,-0.0013,0.0015,0.00005
0.03,0.18,0.15,0.11,-0.09,0.005,0.0003,0.0018,0.0015,0.0011,-0.0009,0.00005
0.84,0.08,-0.51,-0.57,-0.04,0.005,0.0084,0.0008,-0.0051,-0.0057,-0.0004,0.00005
-0.05,-0.44,0.39,0.4,-0.21,0.005,-0.0005,-0.0044,0.0039,0.004,-0.0021,0.00005
0.33,0.45,-0.22,-0.12,-0.03,0.005,0.0033,0.0045,-0.0022,-0.0012,-0.0003,0.00005
-0.86,-0.34,0.37,0.49,-0.1,0.005,-0.0086,-0.0034,0.0037,0.0049,-0.001,0.00005
0.48,0.08,0.15,0.06,-0.17,0.005,0.0048,0.0008,0.0015,0.0006,-0.0017,0.00005
0.3,0.54,-0.4,0.04,-0.09,0.005,0.003,0.0054,-0.004,0.0004,-0.0009,0.00005
1.09,0.23,-0.16,-0.05,-0.16,0.005,0.0109,0.0023,-0.0016,-0.0005,-0.0016,0.00005
-0.45,-0.13,0.42,0.81,-0.32,0.005,-0.0045,-0.0013,0.0042,0.0081,-0.0032,0.00005
0.73,0.38,0.03,-0.06,-0.07,0.005,0.0073,0.0038,0.0003,-0.0006,-0.0007,0.00005
-0.48,-0.4,0.01,-0.09,-0.17,0.005,-0.0048,-0.004,0.0001,-0.0009,-0.0017,0.00005
0.34,1.16,-0.37,-0.6,0.47,0.005,0.0034,0.0116,-0.0037,-0.006,0.0047,0.00005
0.53,0.06,-0.65,-0.59,0.24,0.005,0.0053,0.0006,-0.0065,-0.0059,0.0024,0.00005
0.3,0.39,-0.48,-0.43,-0.1,0.005,0.003,0.0039,-0.0048,-0.0043,-0.001,0.00005
0.19,-0.47,-0.17,-0.06,-0.15,0.005,0.0019,-0.0047,-0.0017,-0.0006,-0.0015,0.00005
-0.67,0.25,0.32,0.51,-0.46,0.005,-0.0067,0.0025,0.0032,0.0051,-0.0046,0.00005
0.36,0.51,0.35,-0.27,0.24,0.005,0.0036,0.0051,0.0035,-0.0027,0.0024,0.00005
0.35,-0.54,-0.01,-0.13,-0.07,0.005,0.0035,-0.0054,-0.0001,-0.0013,-0.0007,0.00005
-0.51,0.14,0.07,-0.35,0.12,0.005,-0.0051,0.0014,0.0007,-0.0035,0.0012,0.00005
0.66,0.39,-0.08,0.07,-0.16,0.005,0.0066,0.0039,-0.0008,0.0007,-0.0016,0.00005
-1.37,-0.43,0.55,0.09,0.03,0.005,-0.0137,-0.0043,0.0055,0.0009,0.0003,0.00005
-0.37,0.35,-0.08,-0.4,0.27,0.005,-0.0037,0.0035,-0.0008,-0.004,0.0027,0.00005
0.14,-0.08,0.36,0.58,-0.37,0.005,0.0014,-0.0008,0.0036,0.0058,-0.0037,0.00005
-0.71,-0.57,0.36,0.48,-0.29,0.005,-0.0071,-0.0057,0.0036,0.0048,-0.0029,0.00005
0.63,0.65,-0.23,0.12,-0.25,0.005,0.0063,0.0065,-0.0023,0.0012,-0.0025,0.00005
0.5,0.56,-0.66,-0.29,-0.07,0.005,0.005,0.0056,-0.0066,-0.0029,-0.0007,0.00005
0.06,0.24,0.52,-0.74,-0.4,0.005,0.0006,0.0024,0.0052,-0.0074,-0.004,0.00005
1.48,0.45,-0.14,-0.67,0.44,0.005,0.0148,0.0045,-0.0014,-0.0067,0.0044,0.00005
0.38,0.34,-0.16,-0.35,0.38,0.005,0.0038,0.0034,-0.0016,-0.0035,0.0038,0.00005
-0.11,-0.14,0.09,0.39,0.03,0.005,-0.0011,-0.0014,0.0009,0.0039,0.0003,0.00005
0.69,0.16,0.14,-0.07,-0.09,0.005,0.0069,0.0016,0.0014,-0.0007,-0.0009,0.00005
-1.05,-0.52,0.3,0.34,0.08,0.005,-0.0105,-0.0052,0.003,0.0034,0.0008,0.00005
-0.8,-0.36,0.62,0.62,-0.17,0.005,-0.008,-0.0036,0.0062,0.0062,-0.0017,0.00005
0.23,0.16,-0.45,-0.07,-0.21,0.005,0.0023,0.0016,-0.0045,-0.0007,-0.0021,0.00005
-0.23,-0.02,0.27,0.15,-0.12,0.005,-0.0023,-0.0002,0.0027,0.0015,-0.0012,0.00005
-0.75,-0.43,-0.37,-0.23,-0.01,0.005,-0.0075,-0.0043,-0.0037,-0.0023,-0.0001,0.00005
-0.92,0.1,-0.34,0.54,-0.03,0.005,-0.0092,0.001,-0.0034,0.0054,-0.0003,0.00005
0.45,0.27,0.05,0.41,0.1,0.005,0.0045,0.0027,0.0005,0.0041,0.001,0.00005
0.51,-0.09,-0.79,-0.23,-0.2,0.005,0.0051,-0.0009,-0.0079,-0.0023,-0.002,0.00005
-0.92,0.09,-0.53,0.25,0.26,0.005,-0.0092,0.0009,-0.0053,0.0025,0.0026,0.00005
0.11,0.53,-0.13,0.06,-0.22,0.005,0.0011,0.0053,-0.0013,0.0006,-0.0022,0.00005
0.37,0.6,-0.06,-0.96,0.49,0.005,0.0037,0.006,-0.0006,-0.0096,0.0049,0.00005
-1,-0.43,0.64,0.39,-0.24,0.005,-0.01,-0.0043,0.0064,0.0039,-0.0024,0.00005
-0.03,0.76,0.5,0.01,0.03,0.005,-0.0003,0.0076,0.005,0.0001,0.0003,0.00005
1.36,-0.52,0.65,0.16,-0.37,0.005,0.0136,-0.0052,0.0065,0.0016,-0.0037,0.00005
1.39,0.18,-1.13,-0.68,-0.06,0.005,0.0139,0.0018,-0.0113,-0.0068,-0.0006,0.00005
0.13,-0.39,-0.06,-0.18,0.26,0.005,0.0013,-0.0039,-0.0006,-0.0018,0.0026,0.00005
0.18,-0.48,0.24,-0.01,0.03,0.005,0.0018,-0.0048,0.0024,-0.0001,0.0003,0.00005
0.06,0.4,0.05,-0.03,-0.21,0.007,0.0006,0.004,0.0005,-0.0003,-0.0021,0.00007
-0.01,-0.16,-0.01,-0.18,-0.13,0.007,-0.0001,-0.0016,-0.0001,-0.0018,-0.0013,0.00007
1.17,0.47,-0.05,0.3,-0.25,0.007,0.0117,0.0047,-0.0005,0.003,-0.0025,0.00007
1.51,-0.52,0.28,0.71,0.07,0.007,0.0151,-0.0052,0.0028,0.0071,0.0007,0.00007
0.44,0.2,-0.32,-0.12,0.19,0.007,0.0044,0.002,-0.0032,-0.0012,0.0019,0.00007
-0.13,-0.27,0.03,-0.27,0.1,0.007,-0.0013,-0.0027,0.0003,-0.0027,0.001,0.00007
0.05,0.7,-0.03,-0.22,-0.02,0.007,0.0005,0.007,-0.0003,-0.0022,-0.0002,0.00007
-0.01,0.57,0.28,0.35,-0.28,0.007,-0.0001,0.0057,0.0028,0.0035,-0.0028,0.00007
0.9,0.1,-0.22,-0.2,0.09,0.007,0.009,0.001,-0.0022,-0.002,0.0009,0.00007
0.86,-0.02,-0.1,0.37,0,0.007,0.0086,-0.0002,-0.001,0.0037,0,0.00007
0.07,0.24,-0.26,-0.56,0.03,0.007,0.0007,0.0024,-0.0026,-0.0056,0.0003,0.00007
-0.66,-0.21,0.3,-0.31,0.21,0.007,-0.0066,-0.0021,0.003,-0.0031,0.0021,0.00007
0.64,0.26,-0.1,-0.55,0.31,0.007,0.0064,0.0026,-0.001,-0.0055,0.0031,0.00007
0.05,-0.25,0.05,-0.23,0.1,0.007,0.0005,-0.0025,0.0005,-0.0023,0.001,0.00007
-1.11,-0.08,0.74,0.3,-0.14,0.007,-0.0111,-0.0008,0.0074,0.003,-0.0014,0.00007
0.6,0.54,0.36,0.04,0.15,0.007,0.006,0.0054,0.0036,0.0004,0.0015,0.00007
0.06,0.38,0.35,0.11,-0.31,0.007,0.0006,0.0038,0.0035,0.0011,-0.0031,0.00007
0.47,0.29,0.12,-0.28,0.05,0.007,0.0047,0.0029,0.0012,-0.0028,0.0005,0.00007
0.12,0.2,0.3,-0.18,0.12,0.007,0.0012,0.002,0.003,-0.0018,0.0012,0.00007
-0.21,0.81,-0.15,-0.26,-0.14,0.007,-0.0021,0.0081,-0.0015,-0.0026,-0.0014,0.00007
-0.37,0.23,0.11,0.25,-0.16,0.007,-0.0037,0.0023,0.0011,0.0025,-0.0016,0.00007
1.48,-0.03,-0.75,-0.34,-0.08,0.007,0.0148,-0.0003,-0.0075,-0.0034,-0.0008,0.00007
-0.07,0,-0.57,-0.37,0.2,0.007,-0.0007,0,-0.0057,-0.0037,0.002,0.00007
0.04,-0.17,0.11,-0.25,0.24,0.007,0.0004,-0.0017,0.0011,-0.0025,0.0024,0.00007
-0.13,-0.4,-0.07,-0.3,0.22,0.007,-0.0013,-0.004,-0.0007,-0.003,0.0022,0.00007
-1.16,-0.89,0.36,0.18,-0.05,0.007,-0.0116,-0.0089,0.0036,0.0018,-0.0005,0.00007
0.46,0.41,-0.41,0.54,-0.59,0.007,0.0046,0.0041,-0.0041,0.0054,-0.0059,0.00007
0.44,-0.76,0.14,0.1,-0.09,0.007,0.0044,-0.0076,0.0014,0.001,-0.0009,0.00007
-0.01,0.5,0.19,-0.1,0.11,0.007,-0.0001,0.005,0.0019,-0.001,0.0011,0.00007
0.86,0.03,-0.04,-0.13,-0.15,0.007,0.0086,0.0003,-0.0004,-0.0013,-0.0015,0.00007
0.45,0.51,-0.2,-0.07,0.04,0.007,0.0045,0.0051,-0.002,-0.0007,0.0004,0.00007
0.33,0.42,0.47,-0.37,0.18,0.007,0.0033,0.0042,0.0047,-0.0037,0.0018,0.00007
-0.28,-0.48,0.34,0.2,0.22,0.007,-0.0028,-0.0048,0.0034,0.002,0.0022,0.00007
-0.55,0.56,0.45,-0.1,0.2,0.007,-0.0055,0.0056,0.0045,-0.001,0.002,0.00007
-0.13,-0.56,0.39,0.28,0.12,0.007,-0.0013,-0.0056,0.0039,0.0028,0.0012,0.00007
0.92,0.28,-0.05,-0.02,0.08,0.007,0.0092,0.0028,-0.0005,-0.0002,0.0008,0.00007
0.39,0,-0.15,0,-0.1,0.007,0.0039,0,-0.0015,0,-0.001,0.00007
0.09,0.19,-0.21,-0.01,-0.15,0.007,0.0009,0.0019,-0.0021,-0.0001,-0.0015,0.00007
-0.45,-0.26,0.01,-0.36,0.21,0.007,-0.0045,-0.0026,0.0001,-0.0036,0.0021,0.00007
0.83,0.78,-0.16,0.07,-0.29,0.007,0.0083,0.0078,-0.0016,0.0007,-0.0029,0.00007
0.01,-0.06,-0.03,-0.02,-0.06,0.007,0.0001,-0.0006,-0.0003,-0.0002,-0.0006,0.00007
0.04,-0.01,-0.11,-0.11,0.09,0.007,0.0004,-0.0001,-0.0011,-0.0011,0.0009,0.00007
-0.14,-0.01,0.2,-0.07,0.11,0.007,-0.0014,-0.0001,0.002,-0.0007,0.0011,0.00007
-0.97,-0.65,-0.04,0.37,-0.02,0.008,-0.0097,-0.0065,-0.0004,0.0037,-0.0002,0.00008
-1.3,-0.5,0.44,0.9,-0.49,0.008,-0.013,-0.005,0.0044,0.009,-0.0049,0.00008
-0.51,-1.13,0,0.09,-0.14,0.008,-0.0051,-0.0113,0,0.0009,-0.0014,0.00008
0.34,-0.03,0.13,0.46,-0.13,0.008,0.0034,-0.0003,0.0013,0.0046,-0.0013,0.00008
-0.22,-0.82,-0.02,-0.17,-0.02,0.008,-0.0022,-0.0082,-0.0002,-0.0017,-0.0002,0.00008
0.42,0.3,0.04,0.05,-0.23,0.008,0.0042,0.003,0.0004,0.0005,-0.0023,0.00008
-0.68,-0.3,0.3,0.93,-0.18,0.008,-0.0068,-0.003,0.003,0.0093,-0.0018,0.00008
0.38,-0.09,-0.16,-0.22,0.13,0.008,0.0038,-0.0009,-0.0016,-0.0022,0.0013,0.00008
-0.77,0.25,0.38,0.05,0.04,0.008,-0.0077,0.0025,0.0038,0.0005,0.0004,0.00008
0.66,0.51,0.07,-0.25,0.16,0.008,0.0066,0.0051,0.0007,-0.0025,0.0016,0.00008
0.97,0.16,-0.18,-0.06,-0.1,0.008,0.0097,0.0016,-0.0018,-0.0006,-0.001,0.00008
-0.97,-0.05,0.48,0.47,-0.32,0.008,-0.0097,-0.0005,0.0048,0.0047,-0.0032,0.00008
-0.77,-0.11,-0.05,0.38,0.3,0.008,-0.0077,-0.0011,-0.0005,0.0038,0.003,0.00008
-0.56,0.34,0.25,-0.15,-0.1,0.008,-0.0056,0.0034,0.0025,-0.0015,-0.001,0.00008
-0.49,-0.69,0.61,0.58,-0.11,0.008,-0.0049,-0.0069,0.0061,0.0058,-0.0011,0.00008
0.34,0.12,-0.37,0.12,-0.14,0.008,0.0034,0.0012,-0.0037,0.0012,-0.0014,0.00008
0.62,0.94,-0.21,-0.35,-0.01,0.008,0.0062,0.0094,-0.0021,-0.0035,-0.0001,0.00008
0.08,0.12,0.04,-0.03,0.12,0.008,0.0008,0.0012,0.0004,-0.0003,0.0012,0.00008
-0.3,-0.23,0.18,0.27,-0.03,0.008,-0.003,-0.0023,0.0018,0.0027,-0.0003,0.00008
0.97,0.85,0.16,-0.24,-0.11,0.008,0.0097,0.0085,0.0016,-0.0024,-0.0011,0.00008
0.69,-0.01,0.2,0.55,-0.15,0.009,0.0069,-0.0001,0.002,0.0055,-0.0015,0.00009
0.36,0.28,0.17,0.08,0.15,0.009,0.0036,0.0028,0.0017,0.0008,0.0015,0.00009
-0.27,-0.08,0.39,0.11,-0.02,0.009,-0.0027,-0.0008,0.0039,0.0011,-0.0002,0.00009
1.12,0.08,-0.56,-0.28,-0.02,0.009,0.0112,0.0008,-0.0056,-0.0028,-0.0002,0.00009
-0.11,0.1,-0.03,-0.14,0.14,0.009,-0.0011,0.001,-0.0003,-0.0014,0.0014,0.00009
0.08,0.22,-0.17,-0.15,0.08,0.009,0.0008,0.0022,-0.0017,-0.0015,0.0008,0.00009
-1,-1.1,0.73,0.13,-0.25,0.009,-0.01,-0.011,0.0073,0.0013,-0.0025,0.00009
0.35,-0.3,0.05,0.17,-0.39,0.009,0.0035,-0.003,0.0005,0.0017,-0.0039,0.00009
0.77,0.4,-0.31,-0.49,0.28,0.009,0.0077,0.004,-0.0031,-0.0049,0.0028,0.00009
0.09,-0.03,0.14,0.06,0.11,0.009,0.0009,-0.0003,0.0014,0.0006,0.0011,0.00009
0.28,-0.38,-0.01,-0.13,0.18,0.009,0.0028,-0.0038,-0.0001,-0.0013,0.0018,0.00009
0.07,0.5,0.4,-0.07,-0.14,0.009,0.0007,0.005,0.004,-0.0007,-0.0014,0.00009
